province,year,project_n,disclosure_completeness_proxy_mean,disclosure_fields_nonmissing_mean,项目概况_nonmissing_rate,项目概况_avg_len,合作范围_nonmissing_rate,合作范围_avg_len,批复意见_nonmissing_rate,批复意见_avg_len,is_exec_mean,is_proc_mean,is_prep_mean,fiscal_pass_mean,vfm_pass_mean,mechanism_proxy_status,source_file
浙江省,2015,85,0.9803921568627451,2.9411764705882355,1.0,266.7176470588235,0.9882352941176471,157.35294117647058,0.9529411764705882,27.6,0.9882352941176471,0.0,0.011764705882352941,0.9882352941176471,0.9882352941176471,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2016,134,0.9427860696517413,2.828358208955224,1.0,274.6044776119403,0.9776119402985075,177.61194029850745,0.8507462686567164,30.059701492537314,0.9925373134328358,0.0,0.007462686567164179,0.9925373134328358,0.9925373134328358,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2017,162,0.9897119341563787,2.9691358024691357,1.0,271.80864197530866,1.0,175.6604938271605,0.9691358024691358,28.51851851851852,0.9506172839506173,0.043209876543209874,0.006172839506172839,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2018,54,1.0,3.0,1.0,286.8703703703704,1.0,168.7037037037037,1.0,20.425925925925927,0.9629629629629629,0.018518518518518517,0.018518518518518517,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2019,23,1.0,3.0,1.0,327.30434782608694,1.0,191.47826086956522,1.0,26.130434782608695,0.9565217391304348,0.043478260869565216,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2020,6,1.0,3.0,1.0,173.5,1.0,124.16666666666667,1.0,24.666666666666668,0.5,0.3333333333333333,0.16666666666666666,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2021,7,1.0,3.0,1.0,268.57142857142856,1.0,160.28571428571428,1.0,41.142857142857146,0.7142857142857143,0.2857142857142857,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2022,1,1.0,3.0,1.0,210.0,1.0,309.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2012,1,1.0,3.0,1.0,440.0,1.0,11.0,1.0,23.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2013,1,1.0,3.0,1.0,309.0,1.0,19.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2014,1,1.0,3.0,1.0,345.0,1.0,115.0,1.0,36.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2015,18,0.9629629629629629,2.888888888888889,1.0,237.66666666666666,1.0,211.61111111111111,0.8888888888888888,29.833333333333332,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2016,42,0.8571428571428571,2.5714285714285716,1.0,199.1904761904762,0.8095238095238095,174.52380952380952,0.7619047619047619,37.95238095238095,0.9285714285714286,0.047619047619047616,0.023809523809523808,0.9761904761904762,0.9761904761904762,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2017,14,0.9761904761904762,2.9285714285714284,1.0,298.2142857142857,1.0,185.28571428571428,0.9285714285714286,33.07142857142857,0.7857142857142857,0.21428571428571427,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2018,3,1.0,3.0,1.0,241.0,1.0,50.333333333333336,1.0,2.6666666666666665,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2019,6,1.0,3.0,1.0,215.33333333333334,1.0,154.83333333333334,1.0,4.5,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2020,6,1.0,3.0,1.0,232.33333333333334,1.0,166.33333333333334,1.0,44.333333333333336,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2021,3,1.0,3.0,1.0,214.66666666666666,1.0,102.33333333333333,1.0,105.66666666666667,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2022,5,1.0,3.0,1.0,230.2,1.0,235.6,1.0,122.6,0.0,1.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖北省,2013,1,1.0,3.0,1.0,311.0,1.0,25.0,1.0,49.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖北省,2014,4,0.9166666666666666,2.75,1.0,242.0,1.0,182.5,0.75,38.5,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖北省,2015,37,0.981981981981982,2.945945945945946,1.0,275.72972972972974,0.972972972972973,190.8108108108108,0.972972972972973,71.75675675675676,0.9459459459459459,0.05405405405405406,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖北省,2016,96,0.9756944444444445,2.9270833333333335,1.0,276.0,1.0,169.97916666666666,0.9270833333333334,67.73958333333333,0.84375,0.125,0.03125,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖北省,2017,195,0.9641025641025641,2.8923076923076922,1.0,267.9948717948718,1.0,181.94358974358974,0.8923076923076924,61.85128205128205,0.841025641025641,0.15384615384615385,0.005128205128205128,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖北省,2018,40,0.9833333333333334,2.95,1.0,282.0,1.0,205.9,0.95,46.775,0.625,0.325,0.05,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖北省,2019,22,1.0,3.0,1.0,258.77272727272725,1.0,117.77272727272727,1.0,41.45454545454545,0.5454545454545454,0.36363636363636365,0.09090909090909091,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖北省,2020,14,1.0,3.0,1.0,241.28571428571428,1.0,190.07142857142858,1.0,27.214285714285715,0.21428571428571427,0.7857142857142857,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖北省,2021,11,1.0,3.0,1.0,203.27272727272728,1.0,192.36363636363637,1.0,83.45454545454545,0.18181818181818182,0.8181818181818182,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖北省,2022,12,1.0,3.0,1.0,211.16666666666666,1.0,152.33333333333334,1.0,72.83333333333333,0.0,1.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖南省,2012,2,1.0,3.0,1.0,289.0,1.0,233.0,1.0,160.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖南省,2013,2,1.0,3.0,1.0,237.0,1.0,222.5,1.0,2.5,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖南省,2014,6,0.9444444444444443,2.8333333333333335,1.0,249.5,0.8333333333333334,129.16666666666666,1.0,82.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖南省,2015,73,0.9908675799086757,2.9726027397260273,1.0,291.8493150684931,1.0,175.7945205479452,0.9726027397260274,84.83561643835617,0.9863013698630136,0.0136986301369863,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖南省,2016,102,1.0,3.0,1.0,301.87254901960785,1.0,171.99019607843138,1.0,64.13725490196079,0.9803921568627451,0.0196078431372549,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖南省,2017,78,1.0,3.0,1.0,301.94871794871796,1.0,195.26923076923077,1.0,72.85897435897436,0.9871794871794872,0.01282051282051282,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖南省,2018,33,1.0,3.0,1.0,328.6363636363636,1.0,229.06060606060606,1.0,51.515151515151516,0.8787878787878788,0.09090909090909091,0.030303030303030304,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖南省,2019,28,1.0,3.0,1.0,298.5357142857143,1.0,210.82142857142858,1.0,54.32142857142857,0.8571428571428571,0.14285714285714285,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖南省,2020,17,1.0,3.0,1.0,232.76470588235293,1.0,171.8235294117647,1.0,27.352941176470587,0.47058823529411764,0.5294117647058824,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
湖南省,2021,3,1.0,3.0,1.0,152.33333333333334,1.0,117.66666666666667,1.0,3.3333333333333335,0.0,1.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
甘肃省,2014,5,1.0,3.0,1.0,258.6,1.0,84.0,1.0,123.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
甘肃省,2015,9,1.0,3.0,1.0,350.1111111111111,1.0,140.33333333333334,1.0,90.66666666666667,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
甘肃省,2016,17,1.0,3.0,1.0,306.52941176470586,1.0,178.52941176470588,1.0,85.82352941176471,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
甘肃省,2017,29,1.0,3.0,1.0,282.0344827586207,1.0,204.3448275862069,1.0,105.20689655172414,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
甘肃省,2018,30,1.0,3.0,1.0,324.4,1.0,186.4,1.0,124.86666666666666,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
甘肃省,2019,12,1.0,3.0,1.0,284.6666666666667,1.0,183.08333333333334,1.0,58.166666666666664,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
甘肃省,2020,21,1.0,3.0,1.0,302.57142857142856,1.0,168.47619047619048,1.0,20.19047619047619,0.9047619047619048,0.09523809523809523,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
甘肃省,2021,25,1.0,3.0,1.0,286.16,1.0,165.8,1.0,26.48,0.16,0.84,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
甘肃省,2022,38,1.0,3.0,1.0,276.7631578947368,1.0,221.60526315789474,1.0,21.026315789473685,0.02631578947368421,0.9736842105263158,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
福建省,2013,2,1.0,3.0,1.0,259.0,1.0,91.5,1.0,73.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
福建省,2014,10,1.0,3.0,1.0,314.1,1.0,133.0,1.0,24.7,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
福建省,2015,42,0.9761904761904762,2.9285714285714284,1.0,327.0238095238095,0.9523809523809523,142.83333333333334,0.9761904761904762,33.595238095238095,0.9761904761904762,0.0,0.023809523809523808,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
福建省,2016,62,0.9784946236559139,2.935483870967742,1.0,328.85483870967744,1.0,258.56451612903226,0.9354838709677419,40.29032258064516,0.9516129032258065,0.03225806451612903,0.016129032258064516,0.9838709677419355,0.9838709677419355,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
福建省,2017,134,0.9925373134328358,2.9776119402985075,1.0,327.2238805970149,1.0,181.6417910447761,0.9776119402985075,33.76865671641791,0.9776119402985075,0.014925373134328358,0.007462686567164179,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
福建省,2018,42,0.992063492063492,2.9761904761904763,1.0,305.76190476190476,1.0,218.35714285714286,0.9761904761904762,37.88095238095238,0.8809523809523809,0.07142857142857142,0.047619047619047616,0.9761904761904762,0.9761904761904762,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
福建省,2019,35,1.0,3.0,1.0,329.54285714285714,1.0,211.94285714285715,1.0,21.97142857142857,0.8285714285714286,0.11428571428571428,0.05714285714285714,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
福建省,2020,17,1.0,3.0,1.0,308.70588235294116,1.0,140.64705882352942,1.0,17.0,0.5882352941176471,0.4117647058823529,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
福建省,2021,8,1.0,3.0,1.0,231.375,1.0,157.375,1.0,19.375,0.375,0.625,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
福建省,2022,18,1.0,3.0,1.0,251.22222222222223,1.0,183.33333333333334,1.0,29.333333333333332,0.0,1.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
西藏自治区,2015,1,1.0,3.0,1.0,302.0,1.0,145.0,1.0,35.0,0.0,1.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
